Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
132,534475100,20,RL,80.0,9920,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1954.0,2,1.0,280.0,3,3,Y,0,0,164,0,0,0,0,MnPrv,None,0,2,2010,WD ,128000
1078,528188090,160,RL,36.0,2448,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,7,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,Y,0,27,0,0,0,0,0,No Fence,None,0,10,2008,WD ,155000
2511,533221080,160,FV,0.0,2998,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2000.0,1,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,No Fence,None,0,6,2006,WD ,166000
912,909250220,50,RL,65.0,7804,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,1,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,5,2,3,Detchd,1981.0,1,2.0,576.0,3,3,Y,431,44,0,0,0,0,0,MnPrv,None,0,12,2009,WD ,135000
2351,527356020,60,RL,80.0,16692,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,7,2,3,Attchd,1978.0,2,2.0,564.0,3,3,Y,0,112,0,0,440,519,1,MnPrv,TenC,2000,7,2006,WD ,250000
330,923226250,160,RM,21.0,1476,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,200,26,0,0,0,0,0,No Fence,None,0,3,2010,WD ,76000
2586,535305120,20,RL,75.0,10170,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,7,1,4,Attchd,1951.0,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,6,2006,WD ,155000
224,905106140,60,RL,80.0,9364,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1969.0,3,1.0,299.0,3,3,Y,379,36,0,0,0,0,0,MnPrv,None,0,3,2010,WD ,158000
98,533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,No Fence,None,0,2,2010,WD ,149500
2565,534479300,20,RL,82.0,9888,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1954.0,1,1.0,240.0,3,3,Y,0,0,160,0,0,0,0,MnPrv,None,0,3,2006,WD ,121000
1934,535304170,20,RL,68.0,7942,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0,Attchd,1953.0,3,1.0,293.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,136000
997,527107010,60,RL,0.0,15038,Pave,No Alley Access,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1996.0,3,2.0,386.0,3,3,Y,168,84,0,0,0,0,0,No Fence,None,0,11,2008,WD ,173000
64,528382020,60,RL,92.0,11764,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1999.0,3,3.0,671.0,3,3,Y,132,57,0,0,0,0,0,No Fence,None,0,4,2010,WD ,290000
1799,528458130,60,FV,75.0,9000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,7,1,4,BuiltIn,2007.0,3,2.0,550.0,3,3,Y,208,364,0,0,0,0,0,No Fence,None,0,8,2007,New,303477
230,905109170,20,RL,0.0,20062,Pave,No Alley Access,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,4,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,7,2,3,Attchd,1977.0,2,2.0,690.0,3,3,Y,496,0,0,0,0,0,0,No Fence,None,0,4,2010,WD ,270000
1295,902109160,50,RM,81.0,7308,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,Rec,360.0,Unf,0.0,576.0,936.0,GasA,4,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,7,1,4,Detchd,1920.0,1,1.0,225.0,2,2,N,0,0,236,0,0,0,0,No Fence,None,0,6,2008,WD ,122250
638,535178120,20,RL,70.0,8750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,4,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,7,0,0,Attchd,1955.0,1,1.0,350.0,3,3,Y,280,0,0,0,0,0,0,GdWo,None,0,7,2009,WD ,153000
2278,923202134,20,RL,70.0,8402,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,5,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,0,30,0,0,0,0,0,No Fence,None,0,12,2007,New,147000
2202,909252150,70,RL,63.0,4000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,3,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1930.0,1,1.0,216.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,148500
2833,908188150,160,RM,32.0,3363,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,976.0,976.0,GasA,5,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,No Fence,None,0,4,2006,WD ,130000
1707,528150040,20,RL,94.0,13615,Pave,No Alley Access,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,5,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4,Attchd,2006.0,3,3.0,843.0,3,3,Y,158,105,0,0,0,0,0,No Fence,None,0,6,2007,WD ,372000
2428,528228565,120,RL,43.0,3013,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,5,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2005.0,3,2.0,440.0,3,3,Y,142,20,0,0,0,0,0,No Fence,None,0,4,2006,WD ,213490
242,905453080,20,RL,44.0,17485,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,5,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,7,2,3,Attchd,2009.0,2,2.0,572.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,1,2010,Con,308030
1564,914453045,20,RL,0.0,23730,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,5,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,7,0,0,Attchd,1996.0,3,3.0,786.0,3,3,Y,0,46,192,0,0,0,0,No Fence,None,0,9,2008,WD ,300000
2613,535403150,20,RL,79.0,8910,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,5,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,7,1,2,BuiltIn,1954.0,3,2.0,539.0,3,3,Y,0,0,192,0,0,0,0,No Fence,None,0,7,2006,WD ,159500
2832,908188140,160,RM,24.0,2522,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,970.0,970.0,GasA,5,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,No Fence,None,0,4,2006,WD ,137500
2459,528439030,20,RL,73.0,8688,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,5,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,3.0,834.0,3,3,Y,208,59,0,0,0,0,0,No Fence,None,0,4,2006,WD ,232000
1360,903452025,30,RM,0.0,6291,Grvl,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,Unf,0.0,Unf,0.0,768.0,768.0,GasA,3,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1930.0,1,2.0,440.0,3,3,N,0,0,84,0,0,0,0,No Fence,None,0,7,2008,WD ,93850
2723,905200380,30,RL,0.0,17529,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,872.0,872.0,GasA,2,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,4,1,4,Detchd,1924.0,1,1.0,322.0,2,2,N,0,0,116,0,0,0,0,No Fence,None,0,4,2006,WD ,105000
1350,903235100,30,RM,60.0,6324,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,520.0,520.0,GasA,2,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,7,0,0,Detchd,1920.0,1,1.0,240.0,2,3,Y,49,0,87,0,0,0,0,No Fence,None,0,5,2008,WD ,68500
136,535106190,90,RL,80.0,11600,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,3,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,7,0,0,Detchd,1960.0,1,2.0,480.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,1,2010,WD ,154300
2235,910201050,50,RM,50.0,7288,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,Unf,0.0,Unf,0.0,936.0,936.0,GasA,5,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,N,0,0,0,176,0,0,0,No Fence,None,0,9,2007,WD ,129850
1993,902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,5,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,1,2.0,480.0,2,2,Y,280,0,143,0,0,0,0,No Fence,None,0,6,2007,WD ,114000
367,527214050,20,RL,63.0,17423,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,5,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,7,1,4,Attchd,2009.0,3,3.0,1166.0,3,3,Y,0,60,0,0,0,0,0,No Fence,None,0,7,2009,New,501837
1309,902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,Unf,0.0,Unf,0.0,876.0,876.0,GasA,4,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,7,1,4,Detchd,1949.0,1,3.0,720.0,3,3,Y,418,0,194,0,0,0,0,No Fence,None,0,6,2008,WD ,153900
402,527425110,20,RL,60.0,9000,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,4,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1986.0,1,2.0,576.0,3,3,Y,200,0,0,0,0,0,0,GdWo,None,0,7,2009,WD ,130000
1592,923203140,120,RM,32.0,4500,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,5,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,7,0,0,Attchd,1997.0,2,2.0,392.0,3,3,Y,0,122,0,0,0,0,0,No Fence,None,0,4,2008,WD ,160500
2409,528186110,120,RL,48.0,6373,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,5,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,575.0,3,3,Y,228,75,0,0,0,0,0,No Fence,None,0,6,2006,New,310090
539,531371050,20,RL,67.0,10083,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,5,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2003.0,2,2.0,555.0,3,3,Y,0,41,0,0,0,0,0,No Fence,None,0,8,2009,WD ,184900
1940,535327200,20,RL,70.0,13300,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,Rec,377.0,Unf,0.0,551.0,928.0,GasA,3,Y,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1956.0,1,1.0,252.0,3,3,Y,261,0,156,0,0,0,0,No Fence,None,0,6,2007,WD ,132000
588,534129370,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,3,Y,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,7,1,2,Attchd,1969.0,2,2.0,502.0,3,3,Y,312,11,0,0,0,0,0,No Fence,Shed,650,8,2009,WD ,163000
96,533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,No Fence,None,0,4,2010,ConLD,155000
1187,534127210,80,RL,0.0,11104,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,4,Y,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,7,0,0,Attchd,1969.0,2,2.0,516.0,3,3,Y,0,0,0,0,216,0,0,No Fence,None,0,5,2008,WD ,183000
2154,907280090,60,RL,0.0,15295,Pave,No Alley Access,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,5,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,5,2,3,Attchd,1996.0,2,2.0,608.0,3,3,Y,225,32,0,0,0,0,0,No Fence,None,0,6,2007,WD ,211000
550,531452260,60,RL,70.0,9109,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,5,Y,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,1994.0,2,2.0,495.0,3,3,Y,140,32,0,0,0,0,0,No Fence,None,0,10,2009,WD ,184000
811,906226100,90,RL,64.0,7018,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,3,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,GdPrv,None,0,6,2009,WD ,118858
124,534403410,80,RL,0.0,14112,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,3,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1964.0,2,2.0,484.0,3,3,Y,227,0,0,0,0,0,0,No Fence,None,0,4,2010,WD ,180500
1836,533206060,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,GLQ,60.0,Unf,0.0,1081.0,1141.0,GasA,5,Y,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,3,2.0,484.0,3,3,Y,0,60,0,0,0,0,0,No Fence,None,0,2,2007,New,166000
779,905200350,80,RL,88.0,15312,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,BLQ,588.0,Unf,0.0,550.0,1138.0,GasA,5,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,1,3,Attchd,1960.0,2,2.0,480.0,3,3,Y,0,0,0,0,140,0,0,MnPrv,None,0,3,2009,COD,148000
1886,534276180,20,RL,74.0,7450,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,438.0,LwQ,206.0,250.0,894.0,GasA,4,Y,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,6,1,4,Detchd,1966.0,1,2.0,396.0,3,3,Y,0,72,0,0,0,0,0,GdWo,None,0,1,2007,WD ,124000
