Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1078,528188090,160,RL,36,2448,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,NA,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,NA,NA,NA,0,10,2008,WD ,155000
2511,533221080,160,FV,,2998,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,403,756,GasA,Ex,Y,SBrkr,768,756,0,1524,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,6,2006,WD ,166000
912,909250220,50,RL,65,7804,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,GasA,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1981,Unf,2,576,TA,TA,Y,431,44,0,0,0,0,NA,MnPrv,NA,0,12,2009,WD ,135000
2351,527356020,60,RL,80,16692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,469,133,1392,GasA,TA,Y,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978,RFn,2,564,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000
330,923226250,160,RM,21,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,176,Unf,0,370,546,GasA,Ex,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,5,Typ,0,NA,NA,,NA,0,0,NA,NA,Y,200,26,0,0,0,0,NA,NA,NA,0,3,2010,WD ,76000
2586,535305120,20,RL,75,10170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,216,216,GasA,TA,Y,SBrkr,1575,0,0,1575,0,0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1951,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,155000
224,905106140,60,RL,80,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1969,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD ,158000
98,533212020,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,368,ALQ,42,190,600,GasA,Ex,Y,SBrkr,600,600,0,1200,1,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,2,2010,WD ,149500
2565,534479300,20,RL,82,9888,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,BLQ,486,Unf,0,450,936,GasA,TA,Y,FuseA,936,0,0,936,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1954,Unf,1,240,TA,TA,Y,0,0,160,0,0,0,NA,MnPrv,NA,0,3,2006,WD ,121000
1934,535304170,20,RL,68,7942,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,85,ALQ,955,0,1040,GasA,TA,Y,FuseF,1040,0,0,1040,0,1,1,0,3,1,TA,6,Typ,0,NA,Attchd,1953,Fin,1,293,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,136000
997,527107010,60,RL,,15038,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Rec,138,Unf,0,778,916,GasA,Gd,Y,SBrkr,916,720,0,1636,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1996,Fin,2,386,TA,TA,Y,168,84,0,0,0,0,NA,NA,NA,0,11,2008,WD ,173000
64,528382020,60,RL,92,11764,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,NA,NA,NA,0,4,2010,WD ,290000
1799,528458130,60,FV,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,NA,NA,NA,0,8,2007,New,303477
230,905109170,20,RL,,20062,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092,Unf,0,328,1420,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977,RFn,2,690,TA,TA,Y,496,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,270000
1295,902109160,50,RM,81,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,BrkTil,TA,TA,No,Rec,360,Unf,0,576,936,GasA,Gd,N,FuseA,960,780,0,1740,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920,Unf,1,225,Fa,Fa,N,0,0,236,0,0,0,NA,NA,NA,0,6,2008,WD ,122250
638,535178120,20,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,No,Rec,172,LwQ,483,727,1382,GasA,Gd,Y,FuseA,1382,0,0,1382,0,1,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1955,Unf,1,350,TA,TA,Y,280,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,153000
2278,923202134,20,RL,70,8402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,206,Unf,0,914,1120,GasA,Ex,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,TA,6,Typ,0,NA,NA,,NA,0,0,NA,NA,Y,0,30,0,0,0,0,NA,NA,NA,0,12,2007,New,147000
2202,909252150,70,RL,63,4000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,246,Unf,0,285,531,GasA,TA,Y,SBrkr,567,531,0,1098,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1930,Unf,1,216,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,148500
2833,908188150,160,RM,32,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,130000
1707,528150040,20,RL,94,13615,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1802,1802,GasA,Ex,Y,SBrkr,1802,0,0,1802,0,0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,2006,Fin,3,843,TA,TA,Y,158,105,0,0,0,0,NA,NA,NA,0,6,2007,WD ,372000
2428,528228565,120,RL,43,3013,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145,Gd,TA,PConc,Gd,TA,Gd,GLQ,16,Unf,0,1346,1362,GasA,Ex,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,440,TA,TA,Y,142,20,0,0,0,0,NA,NA,NA,0,4,2006,WD ,213490
242,905453080,20,RL,44,17485,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346,Unf,0,162,1508,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,2009,RFn,2,572,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,Con,308030
1564,914453045,20,RL,,23730,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668,Gd,TA,PConc,Ex,TA,Mn,GLQ,700,Unf,0,1140,1840,GasA,Ex,Y,SBrkr,2032,0,0,2032,1,0,3,0,3,1,Gd,7,Typ,0,NA,Attchd,1996,Fin,3,786,TA,TA,Y,0,46,192,0,0,0,NA,NA,NA,0,9,2008,WD ,300000
2613,535403150,20,RL,79,8910,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,1954,Fin,2,539,TA,TA,Y,0,0,192,0,0,0,NA,NA,NA,0,7,2006,WD ,159500
2832,908188140,160,RM,24,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,137500
2459,528439030,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,NA,NA,NA,0,4,2006,WD ,232000
1360,903452025,30,RM,,6291,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,GasA,TA,Y,SBrkr,768,0,0,768,0,0,1,0,1,1,TA,4,Typ,0,NA,Detchd,1930,Unf,2,440,TA,TA,N,0,0,84,0,0,0,NA,NA,NA,0,7,2008,WD ,93850
2723,905200380,30,RL,,17529,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,872,872,GasA,Fa,N,FuseF,872,0,0,872,0,0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,1924,Unf,1,322,Fa,Fa,N,0,0,116,0,0,0,NA,NA,NA,0,4,2006,WD ,105000
1350,903235100,30,RM,60,6324,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,NA,Detchd,1920,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,NA,NA,NA,0,5,2008,WD ,68500
136,535106190,90,RL,80,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,NA,Detchd,1960,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,WD ,154300
2235,910201050,50,RM,50,7288,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,BrkTil,TA,Po,No,Unf,0,Unf,0,936,936,GasA,Ex,Y,SBrkr,936,665,0,1601,0,0,2,0,3,1,TA,6,Typ,0,NA,NA,,NA,0,0,NA,NA,N,0,0,0,176,0,0,NA,NA,NA,0,9,2007,WD ,129850
1993,902301130,70,RM,35,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,168,Unf,0,448,616,GasA,Ex,Y,SBrkr,616,616,0,1232,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1920,Unf,2,480,Fa,Fa,Y,280,0,143,0,0,0,NA,NA,NA,0,6,2007,WD ,114000
367,527214050,20,RL,63,17423,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748,Ex,TA,PConc,Ex,TA,No,GLQ,1904,Unf,0,312,2216,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009,Fin,3,1166,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,7,2009,New,501837
1309,902300215,50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,NA,NA,NA,0,6,2008,WD ,153900
402,527425110,20,RL,60,9000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,240,Unf,0,624,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1986,Unf,2,576,TA,TA,Y,200,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,130000
1592,923203140,120,RM,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197,TA,TA,PConc,Ex,TA,No,GLQ,864,Unf,0,325,1189,GasA,Ex,Y,SBrkr,1189,0,0,1189,1,0,2,0,2,1,TA,4,Typ,0,NA,Attchd,1997,RFn,2,392,TA,TA,Y,0,122,0,0,0,0,NA,NA,NA,0,4,2008,WD ,160500
2409,528186110,120,RL,48,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572,Ex,TA,PConc,Ex,Gd,No,GLQ,415,Unf,0,1251,1666,GasA,Ex,Y,SBrkr,1666,0,0,1666,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,575,TA,TA,Y,228,75,0,0,0,0,NA,NA,NA,0,6,2006,New,310090
539,531371050,20,RL,67,10083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2003,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,NA,NA,NA,0,8,2009,WD ,184900
1940,535327200,20,RL,70,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,551,928,GasA,TA,Y,SBrkr,928,0,0,928,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1956,Unf,1,252,TA,TA,Y,261,0,156,0,0,0,NA,NA,NA,0,6,2007,WD ,132000
588,534129370,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,TA,TA,CBlock,Gd,TA,Mn,ALQ,553,Rec,147,588,1288,GasA,TA,Y,SBrkr,1336,0,0,1336,0,1,2,0,3,1,TA,6,Typ,1,Fa,Attchd,1969,RFn,2,502,TA,TA,Y,312,11,0,0,0,0,NA,NA,Shed,650,8,2009,WD ,163000
96,533210060,160,FV,30,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Av,GLQ,280,Unf,0,320,600,GasA,Ex,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,4,2010,ConLD,155000
1187,534127210,80,RL,,11104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,GLQ,828,Unf,0,599,1427,GasA,Gd,Y,SBrkr,1427,0,0,1427,0,1,2,0,4,1,TA,7,Typ,0,NA,Attchd,1969,RFn,2,516,TA,TA,Y,0,0,0,0,216,0,NA,NA,NA,0,5,2008,WD ,183000
2154,907280090,60,RL,,15295,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254,Gd,TA,PConc,Gd,TA,Mn,GLQ,762,Unf,0,98,860,GasA,Ex,Y,SBrkr,1212,780,0,1992,1,0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996,RFn,2,608,TA,TA,Y,225,32,0,0,0,0,NA,NA,NA,0,6,2007,WD ,211000
550,531452260,60,RL,70,9109,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,LwQ,36,GLQ,596,122,754,GasA,Ex,Y,SBrkr,754,786,0,1540,1,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,1994,RFn,2,495,TA,TA,Y,140,32,0,0,0,0,NA,NA,NA,0,10,2009,WD ,184000
811,906226100,90,RL,64,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD ,118858
124,534403410,80,RL,,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,RFn,2,484,TA,TA,Y,227,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,180500
1836,533206060,120,FV,80,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30,Gd,TA,PConc,Gd,TA,No,GLQ,60,Unf,0,1081,1141,GasA,Ex,Y,SBrkr,1151,0,0,1151,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2006,Fin,2,484,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,2,2007,New,166000
779,905200350,80,RL,88,15312,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54,TA,TA,CBlock,TA,TA,Av,BLQ,588,Unf,0,550,1138,GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1960,RFn,2,480,TA,TA,Y,0,0,0,0,140,0,NA,MnPrv,NA,0,3,2009,COD,148000
1886,534276180,20,RL,74,7450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,438,LwQ,206,250,894,GasA,Gd,Y,SBrkr,1074,0,0,1074,0,0,1,0,2,1,Gd,6,Min1,1,Gd,Detchd,1966,Unf,2,396,TA,TA,Y,0,72,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,124000
1724,528186090,120,RL,60,7313,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005,Fin,2,556,TA,TA,Y,203,47,0,0,0,0,NA,NA,NA,0,8,2007,WD ,277500
2450,528358030,60,RL,83,10019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397,Gd,TA,PConc,Gd,TA,No,ALQ,527,Unf,0,815,1342,GasA,Ex,Y,SBrkr,1358,1368,0,2726,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1995,RFn,3,725,TA,TA,Y,307,169,168,0,0,0,NA,NA,NA,0,6,2006,WD ,350000
